57528	0.06	0.39997	0.082862	0.082862
57527	0.06	0.39974	0.37365	0.37365
57526	0.06	0.3997	0.65954	0.65954
57525	0.06	0.39984	0.95017	0.95017
57524	0.06	0.40015	1.2372	1.2372
57523	0.06	0.40062	1.5281	1.5281
57522	0.06	0.40121	1.8172	1.8172
57521	0.06	0.40189	2.1028	2.1028
57520	0.06	0.40264	2.3958	2.3958
57519	0.06	0.40342	2.6836	2.6836
57518	0.06	0.40419	2.9695	2.9695
57517	0.06	0.40492	3.2622	3.2622
57516	0.06	0.40558	3.5506	3.5506
57515	0.06	0.40614	3.8383	3.8383
57514	0.06	0.40658	4.1327	4.1327
57513	0.06	0.40688	4.4204	4.4204
57512	0.06	0.40703	4.7165	4.7165
57511	0.06	0.40702	5.0063	5.0063
57510	0.06	0.40686	5.303	5.303
57509	0.06	0.40656	5.6001	5.6001
57508	0.06	0.40613	5.894	5.894
57507	0.06	0.4056	6.1954	6.1954
57506	0.06	0.40499	0.2142	0.2142
57505	0.06	0.40432	0.51421	0.51421
57504	0.06	0.40363	0.82083	0.82083
57503	0.06	0.40295	1.1291	1.1291
57502	0.06	0.40231	1.4382	1.4382
57501	0.06	0.40173	1.7507	1.7507
57500	0.06	0.40124	2.066	2.066
57499	0.06	0.40086	2.3868	2.3868
57498	0.06	0.40061	2.7039	2.7039
57497	0.06	0.40049	3.0295	3.0295
57496	0.06	0.40051	3.3574	3.3574
57495	0.06	0.40066	3.6852	3.6852
57494	0.06	0.40094	4.0154	4.0154
57493	0.06	0.40134	4.3541	4.3541
57492	0.06	0.40184	4.687	4.687
57491	0.06	0.40242	5.0289	5.0289
57490	0.06	0.40305	5.3682	5.3682
57489	0.06	0.40372	5.7161	5.7161
57488	0.06	0.4044	6.0627	6.0627
57487	0.06	0.40506	0.125	0.125
57486	0.06	0.40569	0.48531	0.48531
57485	0.06	0.40626	0.83517	0.83517
57484	0.06	0.40676	1.193	1.193
57483	0.06	0.40719	1.5542	1.5542
57482	0.06	0.40752	1.9136	1.9136
57481	0.06	0.40777	2.2779	2.2779
57480	0.06	0.40792	2.6375	2.6375
57479	0.06	0.40799	3.0044	3.0044
57478	0.06	0.40797	3.3684	3.3684
57477	0.06	0.40788	3.7286	3.7286
57476	0.06	0.40771	4.0912	4.0912
57475	0.06	0.40749	4.4535	4.4535
57474	0.06	0.40722	4.8069	4.8069
57473	0.06	0.4069	5.1625	5.1625
57472	0.06	0.40655	5.5156	5.5156
57471	0.06	0.40617	5.865	5.865
57470	0.06	0.40577	6.2105	6.2105
57469	0.06	0.40536	0.27093	0.27093
57468	0.06	0.40493	0.618	0.618
57467	0.06	0.40449	0.95261	0.95261
57466	0.06	0.40403	1.2934	1.2934
57465	0.06	0.40357	1.6294	1.6294
57464	0.06	0.40309	1.9623	1.9623
57463	0.06	0.4026	2.2948	2.2948
57462	0.06	0.40209	2.6245	2.6245
57461	0.06	0.40158	2.9537	2.9537
57460	0.06	0.40107	3.2816	3.2816
57459	0.06	0.40057	3.6031	3.6031
57458	0.06	0.40008	3.9324	3.9324
57457	0.06	0.39962	4.252	4.252
57456	0.06	0.39921	4.5719	4.5719
57455	0.06	0.39886	4.8951	4.8951
57454	0.06	0.39858	5.2108	5.2108
57453	0.06	0.39841	5.5294	5.5294
57452	0.06	0.39834	5.8444	5.8444
57451	0.06	0.39841	6.16	6.16
57450	0.06	0.39861	0.19079	0.19079
57449	0.06	0.39896	0.50133	0.50133
57448	0.06	0.39946	0.81367	0.81367
57447	0.06	0.40012	1.1248	1.1248
57446	0.06	0.40092	1.4293	1.4293
57445	0.06	0.40185	1.7396	1.7396
57444	0.06	0.40291	2.0437	2.0437
57443	0.06	0.40405	2.3463	2.3463
57442	0.06	0.40526	2.6492	2.6492
57441	0.06	0.4065	2.9481	2.9481
57440	0.06	0.40773	3.2479	3.2479
57439	0.06	0.40893	3.5414	3.5414
57438	0.06	0.41004	3.8377	3.8377
57437	0.06	0.41104	4.1305	4.1305
57436	0.06	0.41189	4.4192	4.4192
57435	0.06	0.41255	4.71	4.71
57434	0.06	0.413	4.9978	4.9978
