 
------------------------------------------------------------
   Hello! Welcome to muffingen v0.87
   We are going to make a GREAT model configuration!
------------------------------------------------------------
 
>   1. CHECKING PRIMARY OPTIONS ...
       * A high resolution topography (only) file: INPUT/M2020_merge_Haq60_15_1deg
>   2. CREATING GENIE GRID ...
       - GENIE grid generated.
>   3. READING AXES INFORMATION ...
>   4. READING MASK & TOPO GRIDS ...
       - Mask & topo info read.
>   5. RE-GRIDING MASK ...
       - Mask re-gridded.
       * Original land area fraction    = 0.28858
       * Re-gridded land area fraction  = 0.28935
>   6. FILTERING MASK ...
       - Single cell embayments filtered out.
       - Polar connections cleaned up.
       * found 1 water masses
       * found 2 water masses
       - Small water bodies cleaned up.
       * Revised land area fraction = 0.29707
>   7. USER EDITING OF MASK ...
       * Mask alteration procedure :
         (1) left button to turn grid cell to ocean
         (2) right button to turn grid cell to land
         (3) middle button, or clickoutside the grid, to finish
         -> Cell at (1, 35) now land
         -> Cell at (2, 35) now land
         -> Cell at (33, 14) now land
         -> Cell at (33, 13) now land
         -> Cell at (33, 12) now land
         -> Cell at (36, 1) now land
         -> Cell at (1, 1) now land
         -> Cell at (2, 1) now land
         -> Cell at (3, 1) now land
         -> Cell at (6, 1) now land
         -> Cell at (7, 1) now land
         -> Cell at (8, 1) now land
         -> Cell at (9, 1) now land
         -> Cell at (11, 1) now land
         -> Cell at (12, 1) now land
         -> Cell at (9, 24) now land
         -> Cell at (11, 22) now land
         -> Cell at (12, 21) now land
         -> Cell at (35, 2) now land
         -> Cell at (34, 2) now land
         -> Cell at (14, 36) now land
         -> Cell at (13, 36) now land
       - Out of grid range
       * Mask alteration complete
       * Revised land area fraction = 0.31404
       - User-editing complete.
>   8. CREATE FINAL MASK ...
       - .mask_out.FINAL.dat saved
       * Final land area fraction   = 0.31404
>   9. RE-GRIDING TOPOGRAPHY ...
       - Topography re-gridded.
>   10. RE-GRIDING OCEAN BATHYMETRY ...
       - Bathymetry re-gridding complete.
>  11. FILTERING BATHYMETRY ...
         -> MAKE SHALLOWER :: Loop count = 1 @ (1,26,1); s = 3; l = 0
         -> MAKE DEEPER :: Loop count = 3 @ (20,28,5); d = 2; l = 2
         -> MAKE DEEPER :: Loop count = 3 @ (21,30,8); d = 3; l = 1
         -> MAKE DEEPER :: Loop count = 3 @ (23,19,5); d = 2; l = 2
         -> MAKE SHALLOWER :: Loop count = 3 @ (27,15,3); s = 2; l = 1
         -> MAKE SHALLOWER :: Loop count = 3 @ (27,16,3); s = 2; l = 1
         -> MAKE SHALLOWER :: Loop count = 3 @ (27,17,3); s = 3; l = 0
         -> MAKE DEEPER :: Loop count = 3 @ (29,19,8); d = 2; l = 2
         -> MAKE DEEPER :: Loop count = 3 @ (30,11,6); d = 2; l = 2
         -> MAKE DEEPER :: Loop count = 3 @ (30,16,9); d = 2; l = 2
         -> MAKE DEEPER :: Loop count = 3 @ (30,20,7); d = 3; l = 1
         -> MAKE DEEPER :: Loop count = 3 @ (30,26,3); d = 2; l = 2
         -> MAKE DEEPER :: Loop count = 3 @ (31,7,14); d = 2; l = 2
         -> MAKE SHALLOWER :: Loop count = 3 @ (31,31,3); s = 3; l = 0
         -> MAKE DEEPER :: Loop count = 3 @ (32,5,13); d = 2; l = 2
         -> MAKE DEEPER :: Loop count = 3 @ (33,3,11); d = 2; l = 2
         -> MAKE DEEPER :: Loop count = 3 @ (33,31,5); d = 3; l = 1
         -> MAKE DEEPER :: Loop count = 4 @ (3,2,13); d = 2; l = 2
         -> MAKE SHALLOWER :: Loop count = 4 @ (10,11,5); s = 3; l = 1
         -> MAKE DEEPER :: Loop count = 4 @ (10,13,10); d = 2; l = 2
         -> MAKE DEEPER :: Loop count = 4 @ (11,19,5); d = 2; l = 2
         -> MAKE DEEPER :: Loop count = 4 @ (12,8,3); d = 2; l = 2
         -> MAKE DEEPER :: Loop count = 4 @ (12,33,13); d = 3; l = 1
         -> MAKE DEEPER :: Loop count = 4 @ (13,17,5); d = 2; l = 2
         -> MAKE DEEPER :: Loop count = 4 @ (14,6,11); d = 3; l = 1
         -> MAKE DEEPER :: Loop count = 4 @ (17,17,4); d = 2; l = 2
         -> MAKE DEEPER :: Loop count = 4 @ (18,4,10); d = 2; l = 2
         -> MAKE DEEPER :: Loop count = 4 @ (19,3,9); d = 2; l = 2
         -> MAKE SHALLOWER :: Loop count = 4 @ (19,9,8); s = 2; l = 2
         -> MAKE DEEPER :: Loop count = 4 @ (20,10,13); d = 2; l = 2
         -> MAKE DEEPER :: Loop count = 4 @ (21,30,7); d = 3; l = 1
         -> MAKE DEEPER :: Loop count = 4 @ (23,19,4); d = 2; l = 2
         -> MAKE DEEPER :: Loop count = 4 @ (29,19,7); d = 2; l = 2
         -> MAKE DEEPER :: Loop count = 4 @ (30,16,8); d = 2; l = 2
         -> MAKE DEEPER :: Loop count = 4 @ (30,20,6); d = 3; l = 1
         -> MAKE SHALLOWER :: Loop count = 4 @ (30,31,3); s = 3; l = 0
         -> MAKE DEEPER :: Loop count = 4 @ (31,7,13); d = 2; l = 2
         -> MAKE DEEPER :: Loop count = 5 @ (3,2,12); d = 2; l = 2
         -> MAKE SHALLOWER :: Loop count = 5 @ (10,11,6); s = 3; l = 1
         -> MAKE DEEPER :: Loop count = 5 @ (12,33,12); d = 3; l = 1
         -> MAKE DEEPER :: Loop count = 5 @ (13,17,4); d = 2; l = 2
         -> MAKE DEEPER :: Loop count = 5 @ (14,6,10); d = 3; l = 1
         -> MAKE DEEPER :: Loop count = 5 @ (18,4,9); d = 2; l = 2
         -> MAKE DEEPER :: Loop count = 5 @ (19,3,8); d = 2; l = 2
         -> MAKE SHALLOWER :: Loop count = 5 @ (19,9,9); s = 2; l = 2
         -> MAKE DEEPER :: Loop count = 5 @ (21,30,6); d = 3; l = 1
         -> MAKE DEEPER :: Loop count = 5 @ (29,19,6); d = 2; l = 2
         -> MAKE SHALLOWER :: Loop count = 5 @ (29,31,3); s = 3; l = 0
         -> MAKE DEEPER :: Loop count = 5 @ (30,16,7); d = 2; l = 2
         -> MAKE DEEPER :: Loop count = 5 @ (30,20,5); d = 3; l = 1
         -> MAKE SHALLOWER :: Loop count = 6 @ (10,11,7); s = 3; l = 1
         -> MAKE DEEPER :: Loop count = 6 @ (12,33,11); d = 3; l = 1
         -> MAKE DEEPER :: Loop count = 6 @ (18,4,8); d = 2; l = 2
         -> MAKE DEEPER :: Loop count = 6 @ (19,3,7); d = 2; l = 2
         -> MAKE DEEPER :: Loop count = 6 @ (21,30,5); d = 3; l = 1
         -> MAKE DEEPER :: Loop count = 6 @ (29,19,5); d = 2; l = 2
         -> MAKE DEEPER :: Loop count = 7 @ (12,33,10); d = 3; l = 1
         -> MAKE DEEPER :: Loop count = 7 @ (18,4,7); d = 2; l = 2
         -> MAKE DEEPER :: Loop count = 7 @ (19,3,6); d = 2; l = 2
         -> MAKE DEEPER :: Loop count = 7 @ (21,30,4); d = 3; l = 1
         -> MAKE DEEPER :: Loop count = 8 @ (18,4,6); d = 2; l = 2
         -> MAKE DEEPER :: Loop count = 8 @ (21,30,3); d = 3; l = 1
       - Topography filtered.
>  12. USER EDITING OF TOPO ...
       * Topography alteration procedure :
         (1) left button to deepen grid cell
         (2) right button to shallow grid cell
         (3) middle button, or clickoutside the grid, to finish
       - Out of grid range
       * Mask alteration complete
       - User-editing complete.
>  13. CALCULATING RUN-OFF AND GENERATE .k1 FILE ...
       - .k1 file saved
>  14. IDENTIFY ISLANDS ...
       * found 1 land masses
       * found 2 land masses
       * found 3 land masses
       * found 4 land masses
>  15. UPDATING ISLANDS & PATHS ...
       * updated find: 1 islands
       * updated find: 2 islands
       * updated find: 3 islands
       * total # true islands = 2
       * Borders alteration procedure :
         (1) left button to increase border #
         (2) right button to decrease border # (0 == no border)
         (3) middle button, or clickoutside the grid, to finish
         [exit (middle button) if unsure WTF]
       - Out of grid range
       * Mask alteration complete
>  16. GENERATING .paths FILE ...
       * Creating raw path #1 ...
       * Creating raw path #2 ...
       * Creating raw path #3 ...
       * Building path #2 ...
         -> NE corner :: Skip path entry @ (34,16)
         -> SE corner :: Add additional path entry @ (32,6)
         -> NE corner :: Skip path entry @ (32,7)
         -> SE corner :: Add additional path entry @ (29,7)
       * Building path #3 ...
         -> NE corner :: Skip path entry @ (36,3)
         -> SE corner :: Add additional path entry @ (36,2)
         -> NE corner :: Skip path entry @ (13,2)
         -> SE corner :: Add additional path entry @ (13,1)
       - .paths file saved
>  17. GENERATING .psiles FILE ...
       - .psiles file saved
>  18. GENERATING SEDIMENT TOPO ...
       - Converted k1 file data (nothing to re-grid).
       - .depth.dat saved
       - template file .sedcoremask.dat saved
       - template file .reefmask.dat saved
>  20. CREATING WIND PRODUCTS ...
       - Generated zonal wind products.
>  21. LOADING ALBEDO DATA ...
         (Nothing to load.)
>  22. CREATING ALBEDO DATA ...
       - Created generic zonal mean albedo profile.
       - .albd.dat file saved
>  23. GENERATING CONFIG FILE PARAMETER LINES ...
       - .config file saved
 
------------------------------------------------------------
   Congratulations! SOMETHING was created ... 
   ... hope it was what you wished for! :o)
------------------------------------------------------------
 
